Price
105.0
18.0
40.0
45.0
70.0
85.0
29.0
75.0
20.0
89.0
75.0
23.0
40.0
50.0
15.0
30.0
21.0
25.0
40.0
53.0
50.0
50.0
50.0
51.0
29.0
41.0
35.0
23.0
125.0
160.0
55.0
16.0
130.0
65.0
25.0
34.0
155.0
10.0
70.0
69.0
75.0
45.0
18.0
350.0
50.0
65.0
64.0
32.0
55.0
95.0
122.0
15.0
12.0
70.0
80.0
65.0
95.0
50.0
35.0
150.0
65.0
90.0
20.0
25.0
62.0
75.0
25.0
75.0
25.0
49.0
150.0
19.0
50.0
60.0
74.0
29.0
70.0
35.0
50.0
20.0
50.0
330.0
23.0
25.0
32.0
49.0
100.0
55.0
99.0
140.0
60.0
15.0
25.0
79.0
28.0
23.0
85.0
73.0
60.0
30.0
25.0
55.0
50.0
13.0
32.0
36.0
20.0
49.0
22.0
49.0
20.0
49.0
40.0
35.0
68.0
19.0
60.0
25.0
100.0
25.0
17.0
100.0
20.0
320.0
38.0
50.0
67.0
25.0
85.0
46.0
50.0
52.0
35.0
50.0
54.0
80.0
42.0
80.0
20.0
30.0
24.0
26.0
78.0
19.0
60.0
63.0
250.0
35.0
39.0
50.0
42.0
30.0
75.0
79.0
180.0
95.0
30.0
40.0
220.0
88.0
75.0
36.0
99.0
35.0
115.0
200.0
54.0
20.0
30.0
35.0
17.0
60.0
26.0
21.0
79.0
85.0
18.0
170.0
110.0
75.0
90.0
55.0
60.0
45.0
22.0
200.0
80.0
65.0
30.0
18.0
18.0
100.0
29.0
20.0
20.0
21.0
20.0
22.0
51.0
70.0
50.0
77.0
90.0
45.0
80.0
96.0
174.0
23.0
68.0
57.0
50.0
60.0
60.0
65.0
20.0
80.0
35.0
22.0
62.0
54.0
50.0
138.0
25.0
90.0
90.0
15.0
25.0
25.0
50.0
20.0
52.0
100.0
65.0
100.0
70.0
119.0
27.0
20.0
20.0
48.0
70.0
72.0
70.0
33.0
25.0
90.0
45.0
31.0
35.0
80.0
350.0
30.0
64.0
220.0
120.0
25.0
35.0
69.0
120.0
90.0
65.0
45.0
50.0
25.0
74.0
79.0
75.0
14.0
25.0
100.0
42.0
48.0
94.0
15.0
75.0
30.0
95.0
90.0
40.0
30.0
160.0
106.0
123.0
99.0
65.0
100.0
30.0
110.0
75.0
280.0
145.0
44.0
158.0
38.0
90.0
150.0
89.0
78.0
65.0
59.0
49.0
40.0
58.0
75.0
25.0
50.0
49.0
50.0
60.0
49.0
65.0
96.0
108.0
26.0
90.0
39.0
90.0
20.0
14.0
137.0
60.0
95.0
59.0
79.0
99.0
62.0
44.0
40.0
16.0
50.0
36.0
30.0
70.0
40.0
21.0
60.0
35.0
17.0
475.0
300.0
60.0
120.0
45.0
72.0
90.0
27.0
50.0
40.0
23.0
20.0
39.0
96.0
50.0
34.0
32.0
65.0
30.0
36.0
25.0
39.0
35.0
88.0
70.0
100.0
49.0
21.0
12.0
59.0
40.0
100.0
150.0
26.0
40.0
22.0
75.0
140.0
35.0
35.0
30.0
19.0
65.0
55.0
130.0
37.0
119.0
17.0
59.0
43.0
40.0
35.0
95.0
90.0
50.0
64.0
80.0
51.0
50.0
20.0
90.0
27.0
180.0
80.0
80.0
69.0
39.0
25.0
15.0
47.0
68.0
65.0
27.0
75.0
50.0
90.0
40.0
110.0
80.0
48.0
40.0
12.0
100.0
115.0
40.0
29.0
35.0
139.0
60.0
80.0
21.0
60.0
49.0
28.0
39.0
13.0
15.0
61.0
79.0
50.0
72.0
50.0
99.0
31.0
59.0
29.0
30.0
50.0
80.0
50.0
36.0
120.0
50.0
85.0
35.0
150.0
150.0
75.0
43.0
110.0
80.0
39.0
35.0
300.0
35.0
70.0
120.0
45.0
99.0
65.0
86.0
85.0
80.0
35.0
70.0
70.0
89.0
70.0
94.0
30.0
44.0
150.0
135.0
70.0
65.0
75.0
70.0
75.0
42.0
89.0
150.0
36.0
18.0
47.0
45.0
30.0
50.0
87.0
79.0
40.0
40.0
60.0
29.0
18.0
52.0
55.0
180.0
35.0
80.0
100.0
40.0
30.0
79.0
50.0
74.0
50.0
60.0
23.0
50.0
50.0
35.0
120.0
58.0
49.0
75.0
70.0
30.0
80.0
130.0
10.0
17.0
20.0
25.0
49.0
72.0
16.0
35.0
90.0
30.0
75.0
21.0
59.0
61.0
25.0
99.0
70.0
79.0
79.0
65.0
149.0
11.0
72.0
15.0
65.0
140.0
21.0
26.0
29.0
45.0
35.0
42.0
60.0
125.0
55.0
39.0
50.0
115.0
40.0
20.0
500.0
130.0
19.0
24.0
80.0
20.0
30.0
60.0
42.0
100.0
55.0
30.0
45.0
65.0
48.0
90.0
98.0
37.0
160.0
80.0
75.0
75.0
49.0
60.0
45.0
25.0
100.0
45.0
102.0
50.0
20.0
70.0
30.0
18.0
96.0
100.0
46.0
65.0
62.0
60.0
57.0
90.0
40.0
53.0
40.0
36.0
44.0
41.0
145.0
38.0
12.0
23.0
130.0
35.0
15.0
65.0
34.0
90.0
85.0
80.0
40.0
14.0
85.0
69.0
55.0
40.0
30.0
80.0
195.0
55.0
31.0
50.0
55.0
135.0
54.0
17.0
68.0
60.0
49.0
60.0
20.0
74.0
85.0
14.0
40.0
51.0
70.0
19.0
57.0
110.0
42.0
60.0
89.0
19.0
30.0
115.0
49.0
32.0
70.0
150.0
95.0
95.0
30.0
60.0
75.0
45.0
47.0
70.0
45.0
199.0
45.0
50.0
30.0
60.0
28.0
60.0
35.0
38.0
150.0
38.0
79.0
110.0
59.0
69.0
65.0
25.0
72.0
60.0
375.0
75.0
59.0
44.0
60.0
19.0
27.0
80.0
11.0
100.0
95.0
40.0
45.0
105.0
175.0
150.0
80.0
79.0
48.0
180.0
42.0
80.0
79.0
109.0
60.0
29.0
55.0
80.0
20.0
40.0
30.0
10.0
30.0
40.0
35.0
25.0
52.0
30.0
39.0
60.0
30.0
75.0
32.0
20.0
19.0
26.0
45.0
20.0
110.0
100.0
67.0
35.0
28.0
30.0
35.0
23.0
150.0
48.0
28.0
30.0
45.0
25.0
40.0
30.0
30.0
20.0
16.0
28.0
28.0
65.0
27.0
21.0
28.0
30.0
60.0
90.0
39.0
18.0
20.0
42.0
75.0
69.0
70.0
23.0
119.0
35.0
23.0
45.0
155.0
160.0
35.0
14.0
16.0
120.0
25.0
42.0
30.0
30.0
55.0
59.0
20.0
750.0
21.0
100.0
80.0
70.0
130.0
450.0
30.0
42.0
75.0
80.0
75.0
21.0
28.0
60.0
141.0
23.0
70.0
50.0
35.0
27.0
85.0
50.0
37.0
158.0
69.0
34.0
150.0
22.0
30.0
99.0
105.0
20.0
39.0
150.0
60.0
150.0
85.0
23.0
40.0
60.0
80.0
48.0
80.0
55.0
65.0
32.0
50.0
22.0
49.0
23.0
51.0
65.0
83.0
30.0
80.0
125.0
120.0
250.0
50.0
125.0
70.0
65.0
25.0
42.0
30.0
25.0
40.0
70.0
60.0
70.0
89.0
60.0
40.0
60.0
75.0
25.0
150.0
32.0
32.0
85.0
250.0
35.0
72.0
31.0
41.0
92.0
95.0
40.0
75.0
60.0
45.0
90.0
120.0
52.0
78.0
30.0
194.0
25.0
165.0
25.0
70.0
30.0
50.0
80.0
25.0
48.0
50.0
237.0
50.0
50.0
50.0
85.0
20.0
85.0
75.0
78.0
150.0
100.0
135.0
22.0
41.0
30.0
55.0
70.0
35.0
29.0
16.0
36.0
120.0
25.0
70.0
50.0
17.0
85.0
18.0
45.0
49.0
90.0
55.0
18.0
27.0
35.0
65.0
88.0
48.0
30.0
69.0
132.0
62.0
20.0
139.0
25.0
120.0
150.0
25.0
150.0
50.0
29.0
100.0
40.0
16.0
60.0
20.0
35.0
37.0
750.0
45.0
79.0
19.0
15.0
33.0
110.0
55.0
220.0
20.0
55.0
60.0
95.0
45.0
66.0
26.0
78.0
78.0
65.0
135.0
68.0
38.0
46.0
95.0
60.0
90.0
110.0
25.0
85.0
54.0
85.0
20.0
22.0
60.0
25.0
59.0
60.0
45.0
73.0
49.0
65.0
136.0
26.0
28.0
36.0
40.0
50.0
99.0
45.0
120.0
65.0
90.0
45.0
20.0
26.0
22.0
39.0
50.0
32.0
100.0
49.0
59.0
70.0
120.0
65.0
50.0
35.0
23.0
18.0
75.0
65.0
60.0
23.0
20.0
15.0
75.0
35.0
19.0
55.0
35.0
19.0
40.0
75.0
50.0
45.0
55.0
99.0
29.0
55.0
32.0
140.0
40.0
120.0
205.0
19.0
150.0
60.0
25.0
89.0
90.0
60.0
250.0
120.0
78.0
45.0
31.0
58.0
55.0
68.0
39.0
40.0
16.0
120.0
160.0
45.0
50.0
49.0
81.0
46.0
100.0
60.0
10.0
85.0
260.0
30.0
180.0
26.0
55.0
35.0
60.0
22.0
53.0
95.0
70.0
30.0
32.0
33.0
30.0
60.0
25.0
150.0
90.0
60.0
38.0
90.0
50.0
45.0
150.0
115.0
47.0
18.0
30.0
22.0
24.0
19.0
20.0
11.0
50.0
23.0
34.0
82.0
100.0
26.0
20.0
20.0
49.0
47.0
97.0
110.0
65.0
48.0
38.0
40.0
22.0
68.0
20.0
20.0
25.0
25.0
249.0
69.0
50.0
100.0
29.0
13.0
20.0
44.0
24.0
90.0
200.0
21.0
60.0
35.0
15.0
45.0
69.0
75.0
80.0
45.0
17.0
135.0
68.0
45.0
577.0
50.0
16.0
45.0
19.0
60.0
110.0
39.0
70.0
16.0
42.0
38.0
30.0
29.0
57.0
50.0
40.0
14.0
30.0
29.0
185.0
80.0
100.0
20.0
75.0
130.0
120.0
20.0
80.0
60.0
85.0
108.0
70.0
49.0
120.0
21.0
60.0
24.0
22.0
90.0
43.0
280.0
29.0
25.0
60.0
72.0
55.0
49.0
149.0
62.0
100.0
12.0
65.0
285.0
17.0
35.0
38.0
70.0
85.0
120.0
24.0
18.0
24.0
50.0
81.0
80.0
35.0
80.0
85.0
22.0
72.0
70.0
15.0
38.0
50.0
27.0
170.0
84.0
45.0
60.0
178.0
30.0
100.0
32.0
80.0
30.0
45.0
150.0
70.0
150.0
20.0
47.0
63.0
95.0
175.0
65.0
160.0
26.0
49.0
145.0
140.0
75.0
40.0
70.0
25.0
70.0
13.0
79.0
76.0
380.0
15.0
78.0
45.0
55.0
80.0
150.0
20.0
85.0
28.0
14.0
45.0
55.0
125.0
39.0
250.0
25.0
99.0
595.0
75.0
145.0
50.0
43.0
65.0
125.0
27.0
55.0
185.0
20.0
60.0
132.0
32.0
70.0
155.0
19.0
89.0
162.0
50.0
145.0
16.0
115.0
40.0
80.0
20.0
65.0
28.0
50.0
55.0
24.0
35.0
138.0
65.0
30.0
21.0
110.0
38.0
70.0
55.0
36.0
53.0
24.0
29.0
67.0
35.0
32.0
72.0
100.0
35.0
180.0
300.0
60.0
50.0
70.0
15.0
75.0
90.0
75.0
80.0
36.0
45.0
29.0
25.0
57.0
25.0
40.0
92.0
89.0
30.0
48.0
250.0
35.0
130.0
23.0
120.0
65.0
45.0
28.0
90.0
99.0
55.0
65.0
19.0
145.0
70.0
20.0
25.0
85.0
21.0
18.0
75.0
35.0
89.0
25.0
110.0
27.0
50.0
89.0
36.0
136.0
75.0
220.0
99.0
100.0
47.0
30.0
40.0
126.0
18.0
22.0
150.0
12.0
89.0
29.0
55.0
20.0
25.0
30.0
15.0
130.0
70.0
70.0
17.0
79.0
55.0
55.0
120.0
100.0
45.0
18.0
38.0
105.0
50.0
95.0
32.0
50.0
30.0
105.0
50.0
19.0
70.0
97.0
20.0
45.0
220.0
46.0
18.0
59.0
70.0
75.0
20.0
70.0
40.0
55.0
100.0
34.0
99.0
38.0
60.0
95.0
48.0
39.0
140.0
35.0
22.0
130.0
65.0
40.0
40.0
25.0
110.0
49.0
36.0
120.0
20.0
60.0
15.0
22.0
69.0
15.0
190.0
29.0
25.0
24.0
35.0
20.0
49.0
90.0
120.0
10.0
85.0
45.0
85.0
82.0
67.0
65.0
210.0
155.0
55.0
280.0
35.0
52.0
20.0
90.0
25.0
27.0
50.0
100.0
40.0
32.0
20.0
20.0
59.0
62.0
51.0
49.0
55.0
80.0
110.0
65.0
58.0
90.0
42.0
37.0
136.0
100.0
60.0
195.0
99.0
85.0
18.0
95.0
68.0
59.0
80.0
150.0
75.0
60.0
95.0
53.0
80.0
69.0
148.0
200.0
25.0
90.0
80.0
72.0
55.0
35.0
20.0
27.0
90.0
79.0
65.0
30.0
100.0
80.0
25.0
80.0
20.0
58.0
99.0
80.0
45.0
85.0
75.0
120.0
55.0
20.0
124.0
76.0
28.0
40.0
20.0
55.0
33.0
30.0
50.0
130.0
98.0
50.0
90.0
110.0
110.0
90.0
70.0
85.0
30.0
25.0
50.0
25.0
45.0
27.0
125.0
160.0
38.0
20.0
25.0
58.0
20.0
42.0
60.0
18.0
19.0
50.0
20.0
50.0
45.0
70.0
150.0
25.0
20.0
10.0
70.0
90.0
45.0
190.0
20.0
68.0
25.0
27.0
150.0
89.0
99.0
85.0
60.0
20.0
75.0
25.0
26.0
90.0
22.0
25.0
35.0
18.0
60.0
70.0
82.0
79.0
29.0
160.0
90.0
82.0
26.0
85.0
50.0
37.0
85.0
75.0
110.0
13.0
35.0
89.0
94.0
50.0
60.0
48.0
25.0
52.0
100.0
150.0
14.0
19.0
45.0
25.0
35.0
33.0
40.0
60.0
40.0
25.0
100.0
25.0
33.0
16.0
57.0
120.0
85.0
75.0
50.0
25.0
100.0
70.0
69.0
60.0
26.0
32.0
90.0
80.0
190.0
50.0
22.0
30.0
40.0
100.0
18.0
39.0
68.0
84.0
105.0
150.0
32.0
85.0
100.0
40.0
85.0
45.0
140.0
30.0
35.0
65.0
35.0
75.0
30.0
89.0
60.0
20.0
120.0
30.0
18.0
35.0
29.0
75.0
60.0
32.0
62.0
70.0
26.0
35.0
50.0
89.0
21.0
64.0
40.0
59.0
40.0
45.0
180.0
69.0
60.0
25.0
75.0
90.0
145.0
35.0
55.0
34.0
110.0
17.0
145.0
75.0
360.0
19.0
42.0
90.0
28.0
75.0
26.0
30.0
75.0
31.0
26.0
38.0
60.0
22.0
36.0
58.0
75.0
80.0
35.0
150.0
28.0
115.0
45.0
48.0
25.0
150.0
58.0
28.0
50.0
28.0
45.0
65.0
77.0
45.0
23.0
13.0
46.0
32.0
40.0
17.0
17.0
39.0
60.0
109.0
35.0
110.0
50.0
590.0
70.0
69.0
40.0
65.0
25.0
31.0
25.0
30.0
85.0
175.0
181.0
30.0
26.0
23.0
32.0
60.0
10.0
52.0
15.0
25.0
55.0
70.0
450.0
25.0
19.0
25.0
100.0
160.0
100.0
15.0
91.0
95.0
45.0
25.0
60.0
29.0
64.0
27.0
32.0
15.0
38.0
25.0
20.0
60.0
25.0
75.0
145.0
60.0
51.0
65.0
77.0
45.0
17.0
50.0
29.0
45.0
77.0
60.0
77.0
42.0
49.0
74.0
80.0
100.0
50.0
60.0
60.0
45.0
140.0
76.0
18.0
140.0
35.0
45.0
12.0
40.0
95.0
25.0
72.0
65.0
45.0
18.0
50.0
29.0
60.0
110.0
30.0
40.0
25.0
128.0
56.0
12.0
19.0
69.0
125.0
170.0
35.0
55.0
75.0
200.0
50.0
19.0
19.0
21.0
325.0
100.0
72.0
100.0
78.0
15.0
105.0
90.0
65.0
112.0
180.0
100.0
90.0
110.0
63.0
64.0
35.0
45.0
90.0
35.0
80.0
110.0
43.0
185.0
52.0
65.0
30.0
95.0
89.0
62.0
16.0
39.0
21.0
39.0
75.0
70.0
95.0
20.0
25.0
55.0
35.0
75.0
30.0
109.0
30.0
70.0
75.0
100.0
80.0
75.0
20.0
75.0
170.0
46.0
40.0
109.0
110.0
60.0
45.0
65.0
20.0
104.0
100.0
45.0
33.0
22.0
99.0
84.0
18.0
120.0
45.0
20.0
109.0
15.0
70.0
90.0
150.0
59.0
40.0
29.0
36.0
75.0
50.0
110.0
63.0
42.0
60.0
90.0
90.0
80.0
550.0
38.0
25.0
15.0
65.0
356.0
55.0
24.0
36.0
37.0
50.0
108.0
25.0
60.0
30.0
42.0
40.0
70.0
35.0
285.0
100.0
30.0
50.0
20.0
55.0
53.0
60.0
25.0
86.0
60.0
60.0
40.0
95.0
70.0
15.0
90.0
69.0
50.0
70.0
64.0
25.0
45.0
55.0
30.0
49.0
100.0
95.0
62.0
45.0
40.0
35.0
84.0
70.0
69.0
71.0
30.0
44.0
35.0
36.0
100.0
37.0
55.0
55.0
20.0
160.0
39.0
11.0
120.0
150.0
22.0
50.0
64.0
16.0
25.0
45.0
75.0
35.0
50.0
40.0
60.0
40.0
70.0
15.0
28.0
79.0
59.0
59.0
30.0
43.0
45.0
69.0
91.0
60.0
60.0
110.0
74.0
78.0
29.0
69.0
100.0
45.0
24.0
38.0
110.0
80.0
70.0
50.0
50.0
150.0
26.0
110.0
75.0
75.0
220.0
32.0
45.0
145.0
32.0
65.0
50.0
55.0
30.0
25.0
22.0
50.0
70.0
80.0
39.0
30.0
79.0
11.0
285.0
45.0
100.0
55.0
39.0
33.0
36.0
90.0
29.0
20.0
110.0
63.0
290.0
41.0
45.0
70.0
20.0
25.0
160.0
40.0
47.0
24.0
45.0
62.0
25.0
19.0
35.0
25.0
69.0
49.0
59.0
20.0
18.0
50.0
90.0
60.0
90.0
75.0
25.0
59.0
48.0
71.0
99.0
62.0
119.0
71.0
120.0
37.0
15.0
27.0
29.0
120.0
35.0
36.0
50.0
80.0
35.0
19.0
76.0
100.0
29.0
125.0
27.0
30.0
120.0
20.0
55.0
57.0
395.0
40.0
30.0
120.0
84.0
42.0
85.0
74.0
40.0
80.0
70.0
40.0
37.0
27.0
150.0
85.0
20.0
28.0
30.0
71.0
35.0
65.0
25.0
14.0
65.0
42.0
250.0
75.0
22.0
69.0
45.0
12.0
141.0
42.0
155.0
125.0
95.0
15.0
49.0
89.0
11.0
42.0
89.0
75.0
17.0
49.0
20.0
50.0
28.0
49.0
80.0
48.0
20.0
25.0
70.0
30.0
24.0
50.0
90.0
70.0
40.0
25.0
40.0
25.0
90.0
56.0
33.0
100.0
26.0
50.0
40.0
45.0
25.0
44.0
55.0
68.0
35.0
93.0
45.0
80.0
135.0
31.0
240.0
98.0
45.0
31.0
25.0
24.0
37.0
20.0
40.0
105.0
30.0
40.0
52.0
20.0
80.0
14.0
35.0
30.0
85.0
14.0
120.0
35.0
55.0
68.0
74.0
70.0
38.0
50.0
52.0
25.0
100.0
20.0
50.0
25.0
119.0
82.0
22.0
22.0
18.0
11.0
24.0
25.0
60.0
30.0
120.0
79.0
16.0
65.0
160.0
30.0
59.0
179.0
49.0
115.0
80.0
30.0
50.0
60.0
250.0
30.0
45.0
25.0
130.0
50.0
116.0
105.0
60.0
13.0
66.0
25.0
60.0
38.0
50.0
19.0
33.0
99.0
90.0
50.0
89.0
18.0
55.0
22.0
85.0
260.0
338.0
28.0
220.0
71.0
45.0
70.0
105.0
53.0
30.0
90.0
65.0
50.0
50.0
55.0
199.0
35.0
65.0
89.0
70.0
42.0
110.0
85.0
30.0
64.0
50.0
60.0
70.0
89.0
22.0
36.0
19.0
25.0
30.0
69.0
20.0
75.0
39.0
17.0
49.0
55.0
49.0
120.0
199.0
30.0
50.0
35.0
28.0
140.0
46.0
258.0
30.0
35.0
29.0
475.0
100.0
50.0
100.0
65.0
43.0
23.0
35.0
130.0
54.0
160.0
70.0
110.0
74.0
21.0
206.0
23.0
11.0
25.0
65.0
48.0
56.0
30.0
45.0
55.0
125.0
140.0
45.0
70.0
25.0
50.0
35.0
90.0
80.0
48.0
62.0
40.0
20.0
149.0
25.0
75.0
52.0
32.0
80.0
43.0
40.0
50.0
185.0
25.0
99.0
23.0
65.0
60.0
12.0
70.0
22.0
43.0
18.0
22.0
70.0
240.0
30.0
24.0
82.0
42.0
64.0
29.0
400.0
500.0
55.0
59.0
21.0
16.0
25.0
58.0
58.0
99.0
36.0
60.0
70.0
111.0
100.0
45.0
49.0
28.0
20.0
30.0
22.0
77.0
65.0
87.0
180.0
89.0
28.0
65.0
18.0
50.0
170.0
67.0
70.0
68.0
100.0
138.0
25.0
60.0
80.0
20.0
22.0
40.0
50.0
17.0
35.0
25.0
60.0
20.0
50.0
46.0
27.0
120.0
17.0
90.0
28.0
50.0
50.0
50.0
94.0
100.0
201.0
48.0
21.0
75.0
150.0
35.0
99.0
35.0
25.0
100.0
65.0
70.0
24.0
61.0
75.0
35.0
60.0
77.0
115.0
26.0
99.0
42.0
51.0
29.0
140.0
231.0
37.0
12.0
18.0
23.0
49.0
50.0
39.0
110.0
30.0
37.0
18.0
30.0
19.0
25.0
27.0
30.0
25.0
75.0
20.0
35.0
44.0
44.0
74.0
31.0
30.0
70.0
26.0
49.0
90.0
31.0
129.0
50.0
40.0
70.0
20.0
69.0
90.0
35.0
128.0
56.0
116.0
20.0
45.0
90.0
90.0
25.0
74.0
53.0
48.0
25.0
59.0
40.0
80.0
35.0
24.0
45.0
50.0
100.0
18.0
33.0
28.0
35.0
17.0
115.0
190.0
80.0
500.0
70.0
60.0
80.0
80.0
22.0
300.0
23.0
80.0
50.0
51.0
38.0
55.0
25.0
12.0
66.0
55.0
70.0
90.0
40.0
57.0
11.0
40.0
80.0
50.0
75.0
16.0
49.0
145.0
50.0
90.0
20.0
69.0
85.0
23.0
300.0
50.0
30.0
29.0
21.0
76.0
100.0
51.0
85.0
102.0
40.0
79.0
68.0
120.0
65.0
400.0
25.0
23.0
49.0
65.0
25.0
29.0
109.0
30.0
19.0
22.0
35.0
90.0
129.0
18.0
160.0
21.0
45.0
30.0
32.0
40.0
60.0
19.0
39.0
55.0
32.0
27.0
65.0
60.0
25.0
100.0
18.0
250.0
40.0
42.0
40.0
19.0
125.0
39.0
140.0
40.0
55.0
50.0
35.0
30.0
70.0
75.0
41.0
50.0
80.0
60.0
100.0
79.0
70.0
49.0
60.0
50.0
43.0
35.0
26.0
26.0
25.0
30.0
20.0
60.0
160.0
60.0
30.0
19.0
68.0
130.0
190.0
100.0
79.0
95.0
28.0
21.0
65.0
113.0
40.0
25.0
75.0
135.0
40.0
65.0
15.0
30.0
33.0
200.0
17.0
54.0
90.0
30.0
75.0
100.0
35.0
65.0
50.0
375.0
50.0
35.0
40.0
20.0
75.0
23.0
60.0
33.0
60.0
800.0
75.0
160.0
30.0
190.0
100.0
18.0
70.0
50.0
81.0
25.0
20.0
20.0
22.0
59.0
90.0
42.0
98.0
30.0
45.0
121.0
84.0
35.0
35.0
70.0
85.0
65.0
40.0
75.0
100.0
19.0
30.0
90.0
45.0
65.0
75.0
53.0
65.0
65.0
22.0
95.0
79.0
90.0
50.0
65.0
35.0
80.0
48.0
260.0
120.0
40.0
110.0
55.0
23.0
14.0
100.0
30.0
12.0
90.0
31.0
38.0
19.0
30.0
68.0
100.0
60.0
45.0
42.0
110.0
95.0
53.0
275.0
79.0
70.0
65.0
20.0
55.0
21.0
28.0
50.0
25.0
55.0
45.0
65.0
29.0
28.0
140.0
19.0
25.0
21.0
45.0
50.0
60.0
25.0
55.0
37.0
40.0
35.0
115.0
44.0
48.0
25.0
60.0
22.0
89.0
76.0
189.0
30.0
44.0
51.0
30.0
60.0
43.0
36.0
55.0
23.0
60.0
28.0
15.0
57.0
20.0
35.0
30.0
195.0
260.0
31.0
27.0
45.0
60.0
150.0
70.0
23.0
75.0
40.0
25.0
74.0
55.0
40.0
60.0
80.0
10.0
21.0
80.0
40.0
30.0
79.0
80.0
64.0
10.0
19.0
70.0
48.0
45.0
25.0
36.0
80.0
149.0
150.0
31.0
49.0
25.0
29.0
22.0
30.0
33.0
79.0
118.0
150.0
69.0
39.0
45.0
45.0
160.0
22.0
86.0
64.0
70.0
80.0
35.0
85.0
40.0
69.0
130.0
75.0
25.0
98.0
55.0
200.0
19.0
65.0
37.0
55.0
140.0
22.0
60.0
59.0
23.0
50.0
50.0
25.0
110.0
18.0
16.0
22.0
80.0
25.0
40.0
19.0
35.0
50.0
20.0
345.0
75.0
99.0
147.0
110.0
45.0
26.0
90.0
35.0
